id,outliers
0, 0.3390167087086553
1, 0.07363461798421292
2, 0.022241337983066538
3, 0.08335938975441086
4, 0.6321265913277989
5, 0.3347076728501813
6, 0.04653544154751479
7, 0.028902784966584123
8, 0.033343372569449414
9, 0.15451478582985795
10, 0.02178209473409678
11, 0.12177004418194051
12, 0.2888852991692379
13, 0.03362131916236108
14, 0.3695083088248071
15, 0.03466568339041301
16, 0.1872736665002
17, 0.013918899619396779
18, 0.022432397123362684
19, 0.03142115634912983
20, 0.021874832008281456
21, 0.038347412919447814
22, 0.028514835570771113
23, 0.015329694376831694
24, 0.0396306098608147
25, 0.2722748871561757
26, 0.013221805754462874
27, 0.053057365113205746
28, 0.5923357634065723
29, 0.01883619556572081
30, 0.09206319665160784
31, 0.0706160588386238
32, 0.17341822701515464
33, 0.175249554390416
34, 0.02885501294328604
35, 0.17468322384910318
36, 0.2797025606179542
37, 0.03897278115802481
38, 0.169459467988117
39, 0.020166913056775482
40, 0.027855262593553677
41, 0.022675609295882877
42, 0.18246238058878012
43, 0.30199401008034804
44, 0.033621305131616666
45, 0.2873976456135695
46, 0.10646440543641308
47, 0.042044184927602146
48, 0.006045334820168745
49, 0.11118528925340046
50, 0.018124894520869364
51, 0.02395734850900262
52, 0.013291090752290034
53, 0.01957891926617103
54, 0.021767403712955415
55, 0.11908616620186804
56, 0.014212795502498148
57, 0.02038617822913782
58, 0.4031579816865897
59, 0.011730713060098558
60, 0.2145038793463943
61, 0.17873624029860008
62, 0.032966107226875374
63, 0.047237039507581936
64, 0.033911420756799274
65, 0.039440336530573716
66, 0.03175906394758384
67, 0.17193140321255523
68, 0.0671843826284044
69, 0.027335203111818106
70, 0.130239383797387
71, 0.033441171997108596
72, 0.1967090351934122
73, 0.0214340839908104
74, 0.11038856606253437
75, 0.01576352374062879
76, 0.022534999766799634
77, 0.3698907308850467
78, 0.7551336473556949
79, 0.4027853660906517
80, 0.01828792370848662
81, 0.025967962331762965
82, 0.003051407322858744
83, 0.3344163778348444
84, 0.25400156154461173
85, 0.5139488723490323
86, 0.010436673863580477
87, 0.16280806658633531
88, 0.01834173026257845
89, 0.08364180594846604
90, 0.008650592492557995
91, 0.021076796148850083
92, 0.13893957121054182
93, 0.021810713726912144
94, 0.3218145887739472
95, 0.03690104685764598
96, 0.11453698435532247
97, 0.032113413083684705
98, 0.017530813717865835
99, 0.23908858416662193
100, 0.16758084146468205
101, 0.03517309143923683
102, 0.025757069529839926
103, 0.07072093317983227
104, 0.017155319797427973
105, 0.21363173119963147
106, 0.7467548269058872
107, 0.22879758231380098
108, 0.2765525629182233
109, 0.024344723297576962
110, 0.045001832676697426
111, 0.0880982101985138
112, 0.011401491304314127
113, 0.15272495544941067
114, 0.021349446951130363
115, 0.027787570411946537
116, 0.08938638137350557
117, 0.03374190107179532
118, 0.01357918061625668
119, 0.021634932105311894
120, 0.5063840017494768
121, 0.2199447687439143
122, 0.07407427935219246
123, 0.2582562837507342
124, 0.025964583224334294
125, 0.02494997391309868
126, 0.014674579227348114
127, 0.020648644406067274
128, 0.024483703182281265
129, 0.14388763801561286
130, 0.04612076277983512
131, 0.21271061366874575
132, 0.14191562045691802
133, 0.1583479443497749
134, 0.25706734758427896
135, 0.24346956468689185
136, 0.05534344601556518
137, 0.013530047205568942
138, 0.17800763806605535
139, 0.1067985594958727
140, 0.03185628312825311
141, 0.7299470514453816
142, 0.22758039418849643
143, 0.02324853933498443
144, 0.07415235318841196
145, 0.01805040425949343
146, 0.008919890047807816
147, 0.012487057974424145
148, 0.013252843633435945
149, 0.028601252594892997
150, 0.023900894986548932
151, 0.02098196248142848
152, 0.011583712326084386
153, 0.26499258227615724
154, 0.04041535670965586
155, 0.08232687167582052
156, 0.026455222318289146
157, 0.024235260556459044
158, 0.031332985962591015
159, 0.03304578425340604
160, 0.1345386423016471
161, 0.03431855577199472
162, 0.6435756044028731
163, 0.031249826988455104
164, 0.12404517439794806
165, 0.004181000431611321
166, 0.009122186523980596
167, 0.034336817891852514
168, 0.00232260407009672
169, 0.013802598202812454
170, 0.12068589882047387
171, 0.24150715185715552
172, 0.01312524376143105
173, 0.0735376844438936
174, 0.036281234834087565
175, 0.49439163838810063
176, 0.019479215875577126
177, 0.14473850433383384
178, 0.04496169358988682
179, 0.04612133457480691
180, 0.13427308313069408
181, 0.3169470058458461
182, 0.035645784071599414
183, 0.034084136455259706
184, 0.33493103398541346
185, 0.10954086906196561
186, 0.13791197069830827
187, 0.027633619863133976
188, 0.32344471819714693
189, 0.020659041958508123
190, 0.1040176948244888
191, 0.017877733694279807
192, 0.05413782616442075
193, 0.03765110023834828
194, 0.46843712004522076
195, 0.27691282739531003
196, 0.17228807924842438
197, 0.025656498250440554
198, 0.22551786507972968
199, 0.015478801257078338
200, 0.120402069421472
201, 0.1354883262548968
202, 0.004002410096077181
203, 0.16183775771882647
204, 0.053416551776767365
205, 0.5899491033591815
206, 0.02490565703751821
207, 0.08889767539723037
208, 0.3355878739378968
209, 0.10531144610933743
210, 0.04409082937548357
211, 0.3153803649315553
212, 0.05443203344913111
213, 0.061211680692922196
214, 0.07409617466877436
215, 0.09069392592281013
216, 0.03017869074559542
217, 0.013882556316460699
218, 0.02630380260765827
219, 0.562667646604198
220, 0.016497128345602
221, 0.10545781160643661
222, 0.1325095587804832
223, 0.04061815650532276
224, 0.0144138986174776
225, 0.04445528844874245
226, 0.23783860176724664
227, 0.11543670151769828
228, 0.012126111073479336
229, 0.029676050507443312
230, 0.24565670904449516
231, 0.0216822687115028
232, 0.6694201595609921
233, 0.217246282112118
234, 0.03737994117392232
235, 0.03320258418579517
236, 0.28083374335723815
237, 0.01953565214487837
238, 0.2873635900472329
239, 0.013806369012443635
240, 0.1077350831026256
241, 0.013981131725376177
242, 0.012684214983446174
243, 0.012400655736226868
244, 0.1686605058600482
245, 0.02102779931386174
246, 0.014931224981988813
247, 0.013592058522057807
248, 0.009280423265023182
249, 0.2544144298563938
250, 0.014288160932497926
251, 0.2727116157879983
252, 0.010925324100411403
253, 0.3993773922919258
254, 0.026258368142124865
255, 0.4669058191644022
256, 0.28505013966965764
257, 0.03065551952431201
258, 0.08905260626434938
259, 0.027926742626116094
260, 0.24374430942741926
261, 0.11430740339184381
262, 0.02773397519846743
263, 0.026203257093551535
264, 0.050659994756466285
265, 0.2520377910771302
266, 0.1517950482657633
267, 0.032208240208719874
268, 0.02286459559595976
269, 0.018294866517356848
270, 0.13825715201325664
271, 0.18211176267961532
272, 0.04668622415689977
273, 0.015310649789125974
274, 0.1753007490152408
275, 0.04613941213997884
276, 0.03392884633723582
277, 0.6074892661697704
278, 0.03271086359647336
279, 0.00989226866585913
280, 0.2193525942420105
281, 0.016036928004594716
282, 0.01145515472452204
283, 0.05188418214146792
284, 0.21502820505363182
285, 0.062205737368205685
286, 0.11445860989878608
287, 0.04189850341653692
288, 0.02779637843154367
289, 0.024857932918518972
290, 0.18648796119708397
291, 0.02121086509576549
292, 0.14817086054043355
293, 0.31326297828083716
294, 0.2278920598089509
295, 0.016337094036378515
296, 0.1540847095376709
297, 0.1813060055516036
298, 0.05383668201350752
299, 0.02767217120940251
300, 0.017380535106004576
301, 0.030923132156122107
302, 0.03922844321668221
303, 0.007137955676202761
304, 0.008610028808650486
305, 0.028448944733887732
306, 0.038997086588211174
307, 0.04957135547915843
308, 0.01978913421953442
309, 0.030330924061499447
310, 0.24647867868009243
311, 0.19795190956284436
312, 0.11028072980924533
313, 0.005842456816136221
314, 0.10839867720119792
315, 0.012792540118420589
316, 0.05083520330326389
317, 0.013271174883867878
318, 0.019704006352474133
319, 0.028260690008559686
320, 0.01620126655471961
321, 0.1348749349608414
322, 0.21740846858446794
323, 0.0175842914029637
324, 0.025891645056631933
325, 0.03583973073504578
326, 0.031376045270483086
327, 0.4015181214788687
328, 0.02177812073170647
329, 0.044111622920824684
330, 0.08639565669626521
331, 0.5178393103664717
332, 0.08914547195802243
333, 0.22380618616078393
334, 0.019060353355773704
335, 0.032201510824079495
336, 0.023148899521626
337, 0.22885010289170188
338, 0.009152477760995816
339, 0.09460914447333363
340, 0.06287229218079543
341, 0.008044778278613097
342, 0.009873512675128716
343, 0.0389550078091796
344, 0.01137555934098281
345, 0.021875050914261757
346, 0.029529572361855994
347, 0.007412172885083139
348, 0.021926406679572488
349, 0.4607735504640191
350, 0.023041592750523178
351, 0.562667646604198
352, 0.02509638290230204
353, 0.1422432217845898
354, 0.08745878608755935
355, 0.03832803527085092
356, 0.010466994196526688
357, 0.04118440219675168
358, 0.10125231993601919
359, 0.005484061713127982
360, 0.0280050132364092
361, 0.019315987943650855
362, 0.013759965832667104
363, 0.03222304610970242
364, 0.017813250266242316
365, 0.031118649572508754
366, 0.04450500114297688
367, 0.02650645792920244
368, 0.013735781191818501
369, 0.02165856167612426
370, 0.048477277166580596
371, 0.007071481701822359
372, 0.022889908853949592
373, 0.12904189561986737
374, 0.02622045949261327
375, 0.020402814023077233
376, 0.4964269016207476
377, 0.1573770731251054
378, 0.022424918867574584
379, 0.021782648897241158
380, 0.17169164142857982
381, 0.015891835118760772
382, 0.013961509433518404
383, 0.038106658720357095
384, 0.11683427079340028
385, 0.24248043978778788
386, 0.16091553940388809
387, 0.02067139586276008
388, 0.014967185310932187
389, 0.2312675664258883
390, 0.14833767468588424
391, 0.01712313038350407
392, 0.022532532087586734
393, 0.5552751967057056
394, 0.021850366050126288
395, 0.024711075024927948
396, 0.03302180026149356
397, 0.023413759652102756
398, 0.021495821130857826
399, 0.01814685813190562
400, 0.8539790819890237
401, 0.016000897128484085
402, 0.2879746806425385
403, 0.03748323615892894
404, 0.1908340117519642
405, 0.3312254286076174
406, 0.018177789152325312
407, 0.022271233576805206
408, 0.39929336192777964
409, 0.039510308317388054
410, 0.02017661058408396
411, 0.0039057603584322148
412, 0.27253189814157963
413, 0.10084396920372496
414, 0.029562703080546784
415, 0.01957851923638184
416, 0.0162263672470545
417, 0.03101397006033834
418, 0.03654720970764938
419, 0.039304254504812855
420, 0.19103115581235106
421, 0.06088782381005097
422, 0.03433682263743337
423, 0.20125530050322005
424, 0.023423084621184635
425, 0.17135253080248253
426, 0.11675623646559316
427, 0.022600268725418995
428, 0.0202076905392448
429, 0.17924804523740603
430, 0.07624177318072274
431, 0.013325890614055657
432, 0.03950185520925598
433, 0.2102984332581388
434, 0.19466469192996802
435, 0.01260448640689881
436, 0.024326530651192155
437, 0.016049540779272207
438, 0.0326201254113042
439, 0.3194931079174488
440, 0.7512309871401879
441, 0.02540792315567151
442, 0.0967213275212522
443, 0.04792082982804696
444, 0.03585073670370932
445, 0.1452469231554432
446, 0.27567202120361944
447, 0.02980996520578481
448, 0.018671599376354736
449, 0.2532025507124957
450, 0.11701866186041032
451, 0.046362679192006824
452, 0.019352290172542697
453, 0.20881026353777238
454, 0.011462333523564286
455, 0.011249425520910156
456, 0.07288362541504712
457, 0.02402170637126206
458, 0.011072769671984693
459, 0.14362549361092677
460, 0.06854111503321537
461, 0.014804752377841896
462, 0.005770448769898519
463, 0.03139903253476167
464, 0.048050289449295666
465, 0.013824639004097916
466, 0.14033720723905507
467, 0.034534420277979136
468, 0.02541659133688973
469, 0.02036107515515071
470, 0.022287035037292194
471, 0.1645615323967089
472, 0.015067661497362514
473, 0.014549474617350571
474, 0.18657432399536922
475, 0.2707137976877385
476, 0.016333193175400863
477, 0.010906977990656722
478, 0.014436722401733808
479, 0.06436220194874402
480, 0.015492323967671192
481, 0.13440315285818488
482, 0.019544427243522077
483, 0.015244837478638508
484, 0.03878364314709133
485, 0.19391467361918402
486, 0.014263858551023183
487, 0.032797553591057516
488, 0.12030902016494101
489, 0.13266580793388205
490, 0.17973315516278535
491, 0.07169945537710992
492, 0.2462683504541427
493, 0.45016510283860234
494, 0.02143408718903688
495, 0.27303904500046045
496, 0.03013572224945438
497, 0.007620925008368199
498, 0.3290029871480189
499, 0.010895713499815782
500, 0.41198918593589307
501, 0.011202605415174701
502, 0.08107408857232902
503, 0.03313611346959794
504, 0.038730709601722424
505, 0.27587948898002856
506, 0.016363418841272646
507, 0.1952928117177439
508, 0.10910361859467593
509, 0.01008492333451876
510, 0.01690872910475331
511, 0.017533708821097053
512, 0.026042740676948787
513, 0.02249737078317845
514, 0.5213937926874939
515, 0.31360763941815006
516, 0.16225379719541586
517, 0.6635900698789103
518, 0.01580063638815162
519, 0.3264102474379695
520, 0.015209393674058151
521, 0.0165981921616438
522, 0.017490271414421957
523, 0.4044747150813903
524, 0.01965919755873874
525, 0.026940023529439604
526, 0.014864348412390782
527, 0.028749402118993572
528, 0.11153112333875993
529, 0.018692122612215367
530, 0.21372671632657336
531, 0.3930589301138992
532, 0.02165856158380224
533, 0.02045590183920237
534, 0.033525504354076946
535, 0.19354984448559936
536, 0.021903721271931107
537, 0.020056259315410215
538, 0.018600983280758793
539, 0.029870841264052015
540, 0.08050765623107778
541, 0.029567677695294493
542, 0.4104146677090934
543, 0.01683531302659775
544, 0.02942720001321523
545, 0.05499208270746726
546, 0.03018273818572481
547, 0.3198612186279811
548, 0.016801452029938747
549, 0.15315634986052834
550, 0.19138668303355152
551, 0.06428323959969529
552, 0.012835397522481888
553, 0.019378491394565312
554, 0.12416864879113353
555, 0.13242306284568967
556, 0.09093447179849617
557, 0.5817456245312125
558, 0.0657754727166637
559, 0.05496516201794509
560, 0.10329305875862829
561, 0.03000755603022293
562, 0.6226253800136416
563, 0.006720229404922501
564, 0.03130338909301021
565, 0.0587648340538276
566, 0.14092823806227545
567, 0.015611008985451202
568, 0.023495152398187606
569, 0.37699958415323753
570, 0.008600338844860098
571, 0.01703948153535887
572, 0.026787007524850352
573, 0.16630951869371383
574, 0.6030590503921129
575, 0.015317220308850119
576, 0.018807731502293763
577, 0.22236076410772698
578, 0.04109300517109793
579, 0.03842394343388253
580, 0.018675850182971868
581, 0.13988582911309
582, 0.06160539380852234
583, 0.18194195495150015
584, 0.05716422543549284
585, 0.007541481826261746
586, 0.17246315213540933
587, 0.003051407748703925
588, 0.020029221264350545
589, 0.12419151418093935
590, 0.13987118417175096
591, 0.007082703653331686
592, 0.021089500551545896
593, 0.11792500821696138
594, 0.04340940880702954
595, 0.03662219331848911
596, 0.012031479914749808
597, 0.48606435569495454
598, 0.01659275646926287
599, 0.039613946582790216
600, 0.3511942667852689
601, 0.18787784996320497
602, 0.09775307959774601
603, 0.22749416363116837
604, 0.2827018998580466
605, 0.22525546625896398
606, 0.019735528655316636
607, 0.2979010200268426
608, 0.4150082288876644
609, 0.4892169422349534
610, 0.01549969490526015
611, 0.011412332320656152
612, 0.03187095706020465
613, 0.07171145597867153
614, 0.12191579152122735
615, 0.009914545638920828
616, 0.29185512754124143
617, 0.02489653286055394
618, 0.2381076506837026
619, 0.03155118945398787
620, 0.10993186309976602
621, 0.4336758338645893
622, 0.017665343485799494
623, 0.020369576601457537
624, 0.6613172967681811
625, 0.09908681605531774
626, 0.01678507753779705
627, 0.03205753254910284
628, 0.220289657915167
629, 0.025458539654058157
630, 0.24410181482594018
631, 0.02762892767761921
632, 0.6843308251480943
633, 0.4150082288876644
634, 0.03242587311451982
635, 0.3769651563072999
636, 0.179784758459289
637, 0.14006117854798017
638, 0.05047066687600095
639, 0.1278463565371203
640, 0.17575094232442695
641, 0.027868529523771578
642, 0.05747530781673881
643, 0.017628734966181808
644, 0.04022642330683297
645, 0.014494196709263094
646, 0.02512242179980876
647, 0.0735066794288125
648, 0.268409803640632
649, 0.02667947819419422
650, 0.2898855259427441
651, 0.013914919461299496
652, 0.03825018714718711
653, 0.2505428874481943
654, 0.017782696046016587
655, 0.12195374756052696
656, 0.17265107031566548
657, 0.30275196345748023
658, 0.15638856286430367
659, 0.010561605652715803
660, 0.0160653258897506
661, 0.15903553916641452
662, 0.3205002066965792
663, 0.05506875430568214
664, 0.016342827041042687
665, 0.026539229754674917
666, 0.03048798639818833
667, 0.1003491255418658
668, 0.1120446118385412
669, 0.16282340478956214
670, 0.22309321684351952
671, 0.005890553481134127
672, 0.04118021178615365
673, 0.07962562702612447
674, 0.14324443616696736
675, 0.0297433889006487
676, 0.22049468700477953
677, 0.01746763697067448
678, 0.03801809762560229
679, 0.010283208919712215
680, 0.051209325460223165
681, 0.08027827371720518
682, 0.12318239064036868
683, 0.007567853494512632
684, 0.3964424107202842
685, 0.09919026291615995
686, 0.05320684130530122
687, 0.28119898169485713
688, 0.23057417583488604
689, 0.01569303755225763
690, 0.01417704651989814
691, 0.10550727844368014
692, 0.044250561068252495
693, 0.02752454394073356
694, 0.13763917553059174
695, 0.32754885735482664
696, 0.0035839107074145046
697, 0.02648997924425949
698, 0.09518316319413825
699, 0.03572762803716662
700, 0.019770298426335927
701, 0.026762322501471498
702, 0.033795472016719626
703, 0.09155817052781878
704, 0.08003377985734185
705, 0.4031579816865897
706, 0.022848072887225887
707, 0.041545294417989445
708, 0.026001294927494603
709, 0.022367298590573424
710, 0.1815261324780958
711, 0.08502938423300661
712, 0.07869757022329665
713, 0.11417228703589213
714, 0.03036408461603054
715, 0.006297592175762179
716, 0.021289975798061703
717, 0.04188413903445622
718, 0.018754366865566304
719, 0.07909796463930013
720, 0.02827744986231988
721, 0.27091479441441924
722, 0.04191993412103416
723, 0.015929163915973855
724, 0.21965621655120393
725, 0.013401858797739623
726, 0.04424544687735345
727, 0.012756042750917275
728, 0.0026453172573862984
729, 0.030537157662657535
730, 0.12807205878254177
731, 0.022374051833825202
732, 0.030825256618004768
733, 0.11544483939723074
734, 0.01899050404947215
735, 0.48634677747054367
736, 0.017941941801775822
737, 0.017227159674155425
738, 0.003998277725596236
739, 0.4892169422349534
740, 0.5093036445386159
741, 0.12370991167169144
742, 0.02391497805084259
743, 0.039482612211051496
744, 0.0739136434465418
745, 0.38263082254997705
746, 0.02481320220309531
747, 0.08155672369987009
748, 0.018411432581337147
749, 0.5258806641791046
750, 0.22702017106463873
751, 0.08942522027087116
752, 0.03683928102382085
753, 0.13873518308062854
754, 0.061552840530646614
755, 0.0235098694864175
756, 0.17762269583222623
757, 0.069305191715121
758, 0.029385074140047783
759, 0.044010067787463414
760, 0.5166085758389338
761, 0.1462732905534355
762, 0.12285217539832718
763, 0.20651274468828387
764, 0.06867610867529028
765, 0.27590516753752514
766, 0.013925156761838546
767, 0.010158112652811038
768, 0.05379283070818214
769, 0.0057686373303740875
770, 0.024403172985461574
771, 0.34016425549257234
772, 0.014828261917902975
773, 0.005413096610084615
774, 0.039031612305319444
775, 0.023214926075710313
776, 0.03541134257836755
777, 0.009858619806566597
778, 0.14493966285753376
779, 0.012080274400430167
780, 0.03349706914053444
781, 0.16819492729058083
782, 0.030971632478563025
783, 0.13467804196703756
784, 0.15446830562589917
785, 0.027845126613643266
786, 0.010020336282205156
787, 0.008827905956747005
788, 0.021722966666402232
789, 0.10824297493533144
790, 0.15089090033365896
791, 0.026675242477246213
792, 0.11403048315036907
793, 0.5035235483559177
794, 0.023365950775735753
795, 0.010608569180820919
796, 0.011738945399889587
797, 0.02239331135311528
798, 0.015240607026273877
799, 0.024384925488733583
800, 0.017233699106426897
801, 0.18143024883124598
802, 0.20623755649346448
803, 0.48953516931526075
804, 0.021749952976655884
805, 0.08938955432888125
806, 0.018740319968931225
807, 0.1976889623649281
808, 0.013347218863987638
809, 0.15231584990022007
810, 0.02319437922205749
811, 0.04238697378767162
812, 0.02497809035154903
813, 0.01661771045331676
814, 0.015692942914253397
815, 0.48446933713059137
816, 0.02334970145390984
817, 0.021422615801465785
818, 0.03510001467959489
819, 0.02545816329707611
820, 0.03918466242744742
821, 0.05453548512046916
822, 0.11190343448834522
823, 0.018276236536139114
824, 0.270033514783504
825, 0.025255719733202966
826, 0.0324670703634012
827, 0.11319523546215207
828, 0.0643224692736814
829, 0.021576944271141256
830, 0.021384875125659036
831, 0.015695843547440556
832, 0.02879050538184365
833, 0.2578145019145616
834, 0.020319543259549697
835, 0.05125635803662379
836, 0.049591580577522644
837, 0.01746425755267064
838, 0.011768579564690164
839, 0.03642126480109383
840, 0.029404543346767995
841, 0.3224839319455369
842, 0.012416271276369325
843, 0.0205621043664821
844, 0.023865531947055145
845, 0.11779130814251576
846, 0.041991461091010304
847, 0.2690700180012632
848, 0.018783330949435136
849, 0.028795248293617084
850, 0.10322380058653036
851, 0.03423279578541034
852, 0.41913594069676235
853, 0.02194949701075774
854, 0.032168363626142046
855, 0.42785021011397784
856, 0.1294322278946622
857, 0.035507253364108725
858, 0.3899610426710235
859, 0.19128736202690366
860, 0.010749784690937968
861, 0.013357563345695404
862, 0.04426556938915367
863, 0.23389200541442412
864, 0.030432685260315468
865, 0.0621172283470954
866, 0.1598462031571371
867, 0.009960047599023785
868, 0.42110456336314256
869, 0.016547853097572805
870, 0.01962177994483387
871, 0.0026453172573862984
872, 0.1135579963698723
873, 0.22629715946347767
874, 0.005156232925945356
875, 0.07198486599284755
876, 0.037043133272148525
877, 0.018869550035193763
878, 0.4747906137278465
879, 0.03960820113424515
880, 0.4150082288876644
881, 0.0474760145601462
882, 0.03391895638352388
883, 0.2527583760331563
884, 0.040089163884484795
885, 0.0351768640783913
886, 0.09691588401578682
887, 0.02998570048767298
888, 0.13301708734792575
889, 0.03833554174938919
890, 0.014799195767472805
891, 0.5235128294706743
